time,open,high,low,close
1787270400,4526.39,4527.555,4524.685,4526.175
1787270580,4526.19,4526.585,4520.84,4520.96
1787270760,4520.975,4523.065,4520.165,4520.945
1787270940,4521.05,4523.09,4519.865,4521.125
1787271120,4521.115,4522.03,4517.5,4518.69
1787271300,4518.655,4519.26,4514.685,4517.66
1787271480,4517.675,4519.8,4516.5,4518.395
1787271660,4518.415,4519.185,4516.495,4518.755
1787271840,4518.635,4520.72,4517.08,4520.645
1787272020,4520.66,4520.72,4513.79,4514.785
1787272200,4514.74,4517.125,4513.29,4514.385
1787272380,4514.425,4516.025,4513.875,4515.47
1787272560,4515.465,4515.78,4511.515,4513.385
1787272740,4513.415,4514.02,4510.84,4510.92
1787272920,4510.985,4514.485,4510.835,4513.835
1787273100,4513.675,4514.14,4510.075,4510.745
1787273280,4510.74,4512.815,4510.205,4511.385
1787273460,4511.275,4512.84,4510.175,4510.92
1787273640,4510.985,4511.785,4510.265,4510.545
1787273820,4510.58,4511.855,4509.8,4510.765
1787274000,4510.755,4517.025,4508.995,4516.225
1787274180,4516.28,4517.46,4512.655,4514.36
1787274360,4514.31,4516.415,4512.49,4514.225
1787274540,4514.13,4516.035,4512.145,4512.995
1787274720,4512.94,4521.245,4512.82,4520.885
1787274900,4520.79,4526.94,4520.325,4524.24
1787275080,4524.21,4525.775,4522.545,4525.635
1787275260,4525.695,4528.06,4524.52,4527.96
1787275440,4527.98,4530.16,4525.41,4527.46
1787275620,4527.435,4530.76,4527.005,4529.33
1787275800,4529.39,4535.54,4528.38,4535.27
1787275980,4535.22,4544.01,4534.92,4541.42
1787276160,4541.395,4541.625,4529.995,4530.745
1787276340,4530.75,4531.14,4523.78,4526.86
1787276520,4526.85,4527.62,4524.85,4526.195
1787276700,4526.215,4531.605,4525.91,4531.26
1787276880,4531.205,4533.695,4527.535,4528.25
1787277060,4528.3,4529.48,4525.565,4527.245
1787277240,4527.24,4528.635,4526.185,4527.985
1787277420,4527.96,4531.03,4527.485,4530.785
1787277600,4530.82,4531.4,4526.885,4526.97
1787277780,4526.99,4527.63,4521.615,4522.06
1787277960,4522.065,4524.685,4521.31,4524.035
1787278140,4524.04,4525.53,4520.285,4521.455
1787278320,4521.45,4522.445,4518.505,4521.205
1787278500,4521.24,4522.56,4520.63,4521.565
1787278680,4521.59,4523.435,4520.365,4523.15
1787278860,4523.14,4527.255,4522.445,4526.845
1787279040,4526.78,4529.59,4526.78,4529.32
1787279220,4529.34,4529.57,4526.105,4527.305
1787279400,4527.335,4530.9,4525.345,4528.255
1787279580,4528.315,4528.925,4525.585,4527.95
1787279760,4527.965,4530.015,4526.585,4529.875
1787279940,4529.8,4534.605,4529.715,4534.575
1787280120,4534.6,4538.295,4533.275,4538.29
1787280300,4538.29,4539.495,4535.36,4536.53
1787280480,4536.605,4539.715,4536.605,4537.41
1787280660,4537.465,4542.96,4534.95,4539.965
1787280840,4540.015,4541.25,4537.61,4537.975
1787281020,4538.005,4539.095,4532.47,4533.9
1787281200,4533.845,4538.06,4533.075,4536.835
1787281380,4536.785,4538.81,4532.99,4533.875
1787281560,4533.83,4535.495,4531.9,4535.495
1787281740,4535.435,4536.535,4533.635,4535.37
1787281920,4535.42,4536.2,4532.445,4532.695
1787282100,4532.735,4534.335,4532.19,4533.17
1787282280,4533.22,4534.83,4532.54,4533.87
1787282460,4533.825,4534.42,4532.51,4533.77
1787282640,4533.775,4534.865,4532.65,4532.665
1787282820,4532.65,4532.75,4529.65,4529.74
1787283000,4529.775,4535.805,4529.36,4535.3
1787283180,4535.355,4535.98,4532.885,4532.9
1787283360,4532.895,4532.895,4529.425,4531.105
1787283540,4531.145,4531.18,4526.795,4528.065
1787283720,4528.075,4529.605,4527.17,4529.315
1787283900,4529.305,4531.54,4528.39,4530.915
1787284080,4530.89,4534.04,4530.61,4532.215
1787284260,4532.29,4533.65,4531.65,4532.67
1787284440,4532.635,4534.035,4532.51,4533.215
1787284620,4533.23,4535.83,4532.4,4535.57
1787284800,4535.61,4538.885,4535.515,4538.21
1787284980,4538.2,4539.63,4537.45,4539.04
1787285160,4538.995,4539.69,4536.175,4537.13
1787285340,4537.14,4539.99,4537.13,4537.65
1787285520,4537.66,4541.9,4537.19,4540.14
1787285700,4540.145,4540.725,4537.64,4538.625
1787285880,4538.585,4543.145,4537.99,4542.755
1787286060,4542.73,4545.965,4541.425,4543.85
1787286240,4543.865,4545.765,4542.565,4545.68
1787286420,4545.64,4547.475,4545.29,4546.91
1787286600,4546.89,4548.215,4544.245,4544.27
1787286780,4544.22,4545.28,4543.41,4544.38
1787286960,4544.4,4544.5,4540.865,4542.155
1787287140,4542.17,4543.26,4540.98,4541.425
1787287320,4541.43,4542.61,4540.76,4541.83
1787287500,4541.78,4541.93,4540.205,4541.68
1787287680,4541.675,4542.21,4540.48,4541.435
1787287860,4541.415,4542.515,4541.19,4541.995
1787288040,4541.97,4541.97,4540.92,4541.455
1787288220,4541.415,4542.35,4540.375,4540.7
1787288400,4540.75,4540.845,4536.81,4537.375
1787288580,4537.32,4539.66,4536.905,4539.255
1787288760,4539.225,4539.885,4535.485,4536.515
1787288940,4536.505,4537.075,4534.885,4535.57
1787289120,4535.62,4537.96,4535.275,4537.395
1787289300,4537.39,4538.865,4530.945,4533.65
1787289480,4533.66,4534.735,4532.24,4533.685
1787289660,4533.67,4534.7,4532.95,4534.7
1787289840,4534.69,4534.695,4531.215,4531.215
1787290020,4531.105,4532.475,4530.66,4530.66
1787290200,4530.435,4536.22,4529.115,4536.105
1787290380,4536.005,4540.765,4535.455,4540.765
1787290560,4540.66,4540.86,4537.715,4538.92
1787290740,4538.97,4539.7,4535.455,4537.255
1787290920,4537.12,4543.735,4536.48,4543.385
1787291100,4543.365,4543.63,4541.795,4543.165
1787291280,4543.155,4546.8,4542.685,4545.725
1787291460,4545.755,4549.3,4545.6,4548.57
1787291640,4548.46,4553.68,4546.81,4552.23
1787291820,4552.27,4556.46,4552.15,4553.735
1787292000,4553.82,4555.325,4548.24,4548.24
1787292180,4548.23,4551.655,4547.685,4550.93
1787292360,4550.795,4551.77,4546.995,4547.4
1787292540,4547.48,4549.24,4545.6,4545.915
1787292720,4546,4550.245,4545.755,4549.065
1787292900,4548.97,4556.725,4548.97,4555.09
1787293080,4555.025,4556.775,4553.655,4554.425
1787293260,4554.5,4555.425,4550.265,4550.96
1787293440,4550.995,4555.22,4550.17,4555.19
1787293620,4555.22,4558.33,4554.775,4555.455
1787293800,4555.425,4559.41,4554.57,4559.375
1787293980,4559.225,4565.345,4559.125,4565.02
1787294160,4565.03,4565.77,4563.875,4564.635
1787294340,4564.64,4565.88,4560.62,4561.28
1787294520,4561.285,4565.075,4561.185,4562.595
1787294700,4562.615,4565.405,4562.615,4563.925
1787294880,4563.765,4567.785,4563.5,4567.035
1787295060,4567.04,4567.04,4564.65,4565.14
1787295240,4565.095,4567.63,4564.14,4564.765
1787295420,4564.75,4565.345,4560.915,4560.955
1787295600,4560.95,4563.895,4559.53,4561.345
1787295780,4561.355,4566.135,4561.355,4564.005
1787295960,4564.04,4564.195,4561.47,4562.215
1787296140,4562.22,4562.33,4558.565,4559.67
1787296320,4559.675,4561.815,4558.92,4561.625
1787296500,4561.66,4565.005,4559.935,4564.675
1787296680,4564.7,4566.92,4564.7,4565.405
1787296860,4565.4,4567.965,4563.34,4565.065
1787297040,4565.055,4565.31,4561.21,4561.675
1787297220,4561.725,4562.89,4560.94,4561.875
1787297400,4561.62,4564.85,4560.53,4562.705
1787297580,4562.71,4563.43,4561.4,4561.79
1787297760,4561.77,4564.965,4560.18,4564.625
1787297940,4564.615,4565.05,4562.69,4564.36
1787298120,4564.405,4566.355,4563.75,4564.405
1787298300,4564.44,4567.69,4562.825,4567.44
1787298480,4567.435,4568.13,4563.86,4565.32
1787298660,4565.315,4565.685,4562.305,4562.415
1787298840,4562.42,4563.82,4560.93,4562.855
1787299020,4562.77,4565.06,4562.735,4564.42
1787299200,4564.535,4566.76,4562.265,4564.61
1787299380,4564.655,4565.125,4560.78,4560.78
1787299560,4560.765,4561.975,4559.155,4561.34
1787299740,4561.215,4564.105,4560.81,4564.075
1787299920,4564.09,4568.055,4564.015,4565.635
1787300100,4565.615,4570.425,4564.015,4570.305
1787300280,4570.23,4574.01,4569.06,4573.97
1787300460,4573.96,4577.825,4573.01,4577.59
1787300640,4577.605,4580.945,4577.23,4579.695
1787300820,4579.725,4581.895,4579.1,4579.39
1787301000,4579.45,4581.24,4577.785,4581.2
1787301180,4581.185,4581.965,4580.035,4581.67
1787301360,4581.635,4582.88,4578.37,4578.5
1787301540,4578.475,4582.975,4576.61,4582.505
1787301720,4582.5,4584.39,4580.99,4582.645
1787301900,4582.635,4583.585,4581.25,4583.58
1787302080,4583.48,4583.68,4580.745,4581.215
1787302260,4581.2,4583.475,4580.59,4581.77
1787302440,4581.72,4581.94,4580.51,4581.19
1787302620,4581.135,4585.13,4580.85,4584.255
1787302800,4584.285,4585.81,4583.01,4584.355
1787302980,4584.31,4586.19,4582.315,4585.995
1787303160,4586.01,4593.925,4585.595,4593.34
1787303340,4593.33,4597.7,4593.12,4597.59
1787303520,4597.505,4600.795,4596.53,4599.275
1787303700,4599.395,4601.465,4597.79,4601.32
1787303880,4601.28,4602.27,4590.02,4591.315
1787304060,4591.33,4591.905,4585.705,4586.89
1787304240,4586.875,4587.915,4585.06,4586.545
1787304420,4586.52,4586.735,4581.365,4582.29
1787304600,4582.435,4584.575,4581.71,4583.6
1787304780,4583.555,4584.1,4580.925,4582.405
1787304960,4582.41,4586.06,4581.69,4585.12
1787305140,4585.06,4586.86,4583.795,4586.52
1787305320,4586.515,4586.77,4581.735,4583.29
1787305500,4583.25,4583.79,4581.165,4583.39
1787305680,4583.405,4583.785,4580.905,4581.555
