time,open,high,low,close
1752683400,6237.37,6258.14,6232.95,6251.89
1752687000,6251.79,6255.29,6248.26,6254.42
1752690600,6254.41,6265.71,6254.41,6262.39
1752694200,6262.49,6268.12,6260.1,6263.71
1752759000,6262.27,6283.54,6262.27,6275.65
1752762600,6275.74,6288.26,6271.92,6287.8
1752766200,6287.76,6296.12,6286.93,6289.62
1752769800,6289.7,6291.72,6286.32,6291.25
1752773400,6291.33,6299.96,6291.15,6299.89
1752777000,6299.82,6304.69,6297.4,6300.38
1752780600,6300.51,6303.53,6296.87,6297.35
1752845400,6313.96,6314.96,6292.79,6293.88
1752849000,6293.83,6299.2,6289.57,6296.44
1752852600,6296.47,6302.02,6286.7,6289.76
1752856200,6289.85,6293.97,6285.27,6289.83
1752859800,6289.94,6295.6,6288.18,6291.52
1752863400,6291.59,6296.42,6290.83,6294.16
1752867000,6294.19,6298.15,6290.56,6296.78
1753104600,6306.67,6334.22,6306.67,6333.73
1753108200,6333.81,6335.14,6327.37,6333.51
1753111800,6333.71,6336.08,6326.56,6328.44
1753115400,6328.51,6335.84,6328.18,6334.93
1753119000,6334.92,6336.05,6331.16,6332.48
1753122600,6332.45,6332.69,6312.67,6314.85
1753126200,6314.92,6317.33,6303.79,6305.59
1753191000,6309.45,6312.74,6281.71,6290.87
1753194600,6290.99,6300.98,6290.24,6296.97
1753198200,6296.91,6301.45,6291.2,6292.36
1753201800,6292.39,6311.55,6291.27,6310.85
1753205400,6310.88,6311.41,6296.99,6305.09
1753209000,6305.09,6315.4,6304.71,6312.77
1753212600,6312.82,6316.12,6308.79,6309.63
1753277400,6326.9,6335.68,6317.49,6327.32
1753281000,6327.4,6329.85,6321.62,6328.52
1753284600,6328.57,6347.09,6325.47,6337.21
1753288200,6337.25,6342.38,6334.54,6341.61
1753291800,6341.62,6356.86,6339.13,6353.21
1753295400,6353.19,6355.12,6350.82,6353.98
1753299000,6354.04,6360.64,6350.28,6358.9
1753363800,6368.6,6374.63,6360.57,6368.88
1753367400,6369.02,6379.54,6367.97,6375.45
1753371000,6375.52,6377.78,6363.56,6366.14
1753374600,6366.18,6379.66,6365.12,6373.98
1753378200,6374,6381.31,6371.97,6377.62
1753381800,6377.65,6379.33,6368.28,6375.05
1753385400,6375,6375.82,6363.17,6363.36
1753450200,6370.01,6376.3,6368.53,6375.24
1753453800,6375.3,6381.47,6373.57,6380.71
1753457400,6380.72,6389.23,6376.49,6388.18
1753461000,6388.15,6391.2,6386.28,6390.81
1753464600,6390.79,6395.37,6389.84,6393.46
1753468200,6393.53,6395.82,6391.81,6393.4
1753471800,6393.39,6394.75,6386.25,6388.65
1753709400,6397.69,6401.07,6392.03,6398.08
1753713000,6398,6399.46,6383.76,6391.08
1753716600,6391.14,6396.32,6390.43,6394.25
1753720200,6394.33,6394.33,6382.35,6383.24
1753723800,6383.14,6387.39,6375.79,6380.1
1753727400,6380.09,6382.9,6377.79,6380.39
1753731000,6380.42,6390.1,6378.34,6389.76
1753795800,6408.08,6409.26,6392.76,6397.23
1753799400,6397.37,6398.04,6372.15,6372.85
1753803000,6372.71,6382.28,6367.43,6376.31
1753806600,6376.14,6386,6370.95,6382.45
1753810200,6382.48,6384.01,6370.1,6373.46
1753813800,6373.4,6379.15,6371.16,6371.16
1753817400,6371.22,6372.93,6363.92,6370.87
1753882200,6377.94,6386.79,6372.6,6383.15
1753885800,6383.28,6387.8,6370.62,6373.39
1753889400,6373.48,6387.1,6371.46,6385.96
1753893000,6385.93,6386.88,6382.3,6382.45
1753896600,6382.48,6390.25,6381,6387.9
1753900200,6387.9,6396.54,6336.38,6340.59
1753903800,6341.05,6366.1,6337.01,6362.89
1753968600,6427.02,6427.02,6396.97,6408.05
1753972200,6407.92,6411.05,6371.01,6382.27
1753975800,6382.14,6402.18,6381.38,6400.81
1753979400,6400.9,6403.33,6364.23,6368.01
1753983000,6368.04,6376.02,6334.62,6361.61
1753986600,6361.56,6370.29,6346.39,6347.51
1753990200,6348.47,6356.09,6327.64,6339.38
1754055000,6277.22,6279,6214.43,6252.29
1754058600,6252.67,6259.53,6233.49,6234.24
1754062200,6234.24,6268.64,6233.09,6261.96
1754065800,6261.86,6263.23,6222.85,6224.37
1754069400,6224.1,6236.51,6212.69,6235.02
1754073000,6235.09,6249.77,6228.87,6237.21
1754076600,6237.27,6251.85,6228.75,6238
1754314200,6276.63,6314.22,6275.4,6313.51
1754317800,6313.69,6315.1,6304.32,6309.96
1754321400,6309.94,6320.35,6305.54,6317.11
1754325000,6317.05,6324.49,6316.68,6322.38
1754328600,6322.55,6324.06,6313.9,6319.34
1754332200,6319.3,6325.91,6316.88,6321.69
1754335800,6321.74,6330.69,6318.17,6329.93
1754400600,6337.43,6346,6311.18,6316.99
1754404200,6317.08,6317.08,6289.37,6298.4
1754407800,6298.72,6310.87,6291.06,6309.86
1754411400,6309.87,6317.07,6297.53,6316.22
1754415000,6316.26,6322.31,6305.35,6306.18
1754418600,6306.35,6309.8,6297.89,6308.86
1754422200,6308.93,6309.46,6297.57,6299.2
1754487000,6309.86,6324.45,6301.11,6306.93
1754490600,6306.85,6339.97,6303.83,6338.93
1754494200,6338.88,6348.33,6331.79,6342.85
1754497800,6342.95,6348.16,6337.82,6342.13
