time,open,high,low,close
1567708200,2975.12,2980.1,2974.31,2979.87
1567711800,2979.87,2980.64,2974.77,2976
1567776600,2980.33,2981.23,2972.51,2981.23
1567780200,2981.61,2983.69,2980.01,2981.46
1567783800,2981.45,2982.08,2979.12,2981.08
1567787400,2981.15,2983.9,2975.71,2983.8
1567791000,2983.9,2985.03,2982.11,2982.8
1567794600,2982.85,2983.64,2980.8,2983.44
1567798200,2983.5,2984.84,2976.54,2978.71
1568035800,2988.43,2989.43,2980.02,2983.88
1568039400,2984.03,2986.31,2982.95,2984.17
1568043000,2984.16,2984.66,2974.25,2974.72
1568046600,2974.71,2977.17,2969.39,2973.39
1568050200,2973.35,2976.28,2971.34,2972.2
1568053800,2972.18,2978.57,2971.57,2976.74
1568057400,2976.91,2979.65,2975.58,2978.43
1568122200,2971.01,2971.64,2957.01,2964.41
1568125800,2964.42,2965.05,2958.3,2959.54
1568129400,2959.44,2972.97,2958.63,2971.56
1568133000,2971.52,2975.14,2966.87,2969.14
1568136600,2969.15,2972.64,2964.84,2965.02
1568140200,2965.01,2967.1,2962.42,2965.72
1568143800,2965.73,2979.39,2965.49,2979.39
1568208600,2981.41,2987.51,2975.31,2986.67
1568212200,2986.52,2988.91,2985.17,2987.77
1568215800,2987.81,2994.03,2987.81,2992.1
1568219400,2992.1,2996.27,2991.89,2994.35
1568223000,2994.37,2995.71,2991.55,2992.08
1568226600,2992.09,2994.74,2990.17,2993.89
1568230200,2993.94,3000.93,2992.86,3000.93
1568295000,3009.08,3019.64,3000.92,3017.01
1568298600,3016.96,3018,3002.27,3011.91
1568302200,3011.93,3015.1,3011.05,3013.91
1568305800,3013.91,3020.56,3013.67,3017.56
1568309400,3017.57,3020.35,3015.64,3016.79
1568313000,3017.02,3020.74,3015.69,3015.69
1568316600,3015.77,3017.67,3008.49,3009.57
1568381400,3012.21,3015.65,3008.41,3014.08
1568385000,3014.01,3017.33,3011.52,3012.37
1568388600,3012.83,3014.31,3009.16,3009.85
1568392200,3009.84,3011.9,3008.97,3010.52
1568395800,3010.53,3010.62,3006.32,3007.86
1568399400,3007.89,3009.44,3002.9,3005.73
1568403000,3005.74,3009.88,3005.4,3007.39
1568640600,2996.41,3002.19,2993.59,2997.04
1568644200,2997.04,3001.3,2994.05,2999.61
1568647800,2999.59,2999.74,2990.67,2994
1568651400,2994,2997.29,2991.86,2996.57
1568655000,2996.58,2999.55,2995.66,2998.54
1568658600,2998.54,2999.99,2996.39,2996.95
1568662200,2996.79,2998.83,2995.77,2997.96
1568727000,2995.67,2999.57,2993.73,2997.65
1568730600,2997.68,3001.23,2995.99,2999.06
1568734200,2998.87,3000.47,2995.84,2997.16
1568737800,2997.16,2998.13,2995.32,2996.65
1568741400,2996.62,3001.31,2996.62,2997.92
1568745000,2997.93,3000.25,2997.86,3000.21
1568748600,3000.22,3006.21,3000.07,3005.69
1568813400,3001.5,3001.51,2995.03,3000.7
1568817000,3000.66,3001.37,2996.88,2997.2
1568820600,2997.21,2998,2995.92,2997.39
1568824200,2997.37,2998.15,2992.46,2992.49
1568827800,2992.5,3000.97,2981.74,2983.41
1568831400,2983.42,2996.44,2978.57,2995.92
1568835000,2995.92,3007.83,2995.92,3006.73
1568899800,3010.36,3019.47,3010.36,3018.09
1568903400,3018.07,3020.83,3016.5,3019.32
1568907000,3019.3,3021.99,3012.16,3012.34
1568910600,3012.35,3016.67,3011.64,3014.09
1568914200,3014.08,3014.41,3007.89,3012.73
1568917800,3012.73,3012.73,3009.1,3010.78
1568921400,3010.76,3010.78,3003.16,3006.79
1568986200,3008.42,3016.37,3008.42,3014.6
1568989800,3014.63,3015.64,3009.4,3010.11
1568993400,3010.15,3012.04,3006.7,3010.12
1568997000,3010.12,3010.17,2984.68,2996.43
1569000600,2996.45,3000.23,2990.55,2998.66
1569004200,2998.71,3001.67,2995.72,2996.48
1569007800,2996.52,2997.9,2990.99,2992.06
1569245400,2983.5,2993.23,2982.23,2989.28
1569249000,2989.39,2992.31,2985.3,2992.23
1569252600,2992.25,2996.36,2992.25,2995.29
1569256200,2995.3,2996.34,2992.66,2995.95
1569259800,2995.92,2997.27,2994.92,2995.22
1569263400,2995.25,2999.15,2994.29,2998.06
1569267000,2998.08,2998.24,2991.57,2991.78
1569331800,3002.43,3007.98,2996.15,2998.37
1569335400,2998.39,3002.94,2992.9,2993.49
1569339000,2993.46,2993.57,2969.36,2972.44
1569342600,2972.48,2972.77,2957.79,2959.82
1569346200,2959.78,2977.99,2957.73,2974.95
1569349800,2974.97,2976.09,2961.44,2963.81
1569353400,2963.78,2968.39,2959.89,2966.6
1569418200,2968.35,2972.72,2952.86,2964.01
1569421800,2964.04,2976.3,2963.13,2973.59
1569425400,2973.61,2978.21,2970.63,2975.39
1569429000,2975.4,2976.82,2972.58,2974.73
1569432600,2974.74,2982.66,2974.21,2981.49
1569436200,2981.48,2986.76,2980.25,2986.05
1569439800,2986.04,2989.82,2984.77,2984.87
1569504600,2985.73,2985.74,2971.96,2976.32
1569508200,2976.31,2979.4,2963.71,2967.6
1569511800,2967.58,2976.02,2964.86,2975.42
1569515400,2975.42,2976.81,2970.25,2971.21
1569519000,2971.23,2984.01,2970.89,2981.45
1569522600,2981.45,2985.66,2978.44,2984.13
1569526200,2984.16,2987.28,2976.03,2977.62
1569591000,2985.47,2987.31,2972,2978.29
1569594600,2978.25,2985.33,2976.25,2983.82
1569598200,2983.82,2984.62,2962.2,2970.09
1569601800,2970.09,2970.74,2955.97,2961
1569605400,2961.04,2962.69,2952.85,2954.44
1569609000,2954.41,2955.51,2945.53,2952.13
1569612600,2952.05,2962.86,2951.57,2961.79
1569850200,2967.07,2976.49,2967.07,2971.33
1569853800,2971.38,2978.25,2970.83,2978.25
1569857400,2978.28,2983.16,2976.93,2982.88
1569861000,2982.88,2983.36,2980.87,2981.16
1569864600,2981.16,2983.85,2979.87,2981.05
1569868200,2981.04,2981.91,2977.41,2978.64
1569871800,2978.64,2980.33,2974.97,2976.73
1569936600,2983.69,2992.53,2963.11,2970.13
1569940200,2970.15,2971.69,2957.38,2963.46
1569943800,2963.46,2964.31,2946.91,2949.95
1569947400,2949.96,2953.66,2941.97,2942.46
1569951000,2942.48,2944.11,2938.7,2942.86
1569954600,2942.93,2949.76,2942.93,2948.46
1569958200,2948.44,2948.44,2939.35,2940.25
1570023000,2924.78,2924.78,2899.24,2901.17
1570026600,2901.18,2901.18,2888.15,2890.17
1570030200,2890.22,2891.3,2882.42,2884.42
1570033800,2884.4,2885.67,2874.93,2884.52
1570037400,2884.51,2889.54,2878.91,2887.33
1570041000,2887.37,2897.54,2885.53,2892.63
1570044600,2892.61,2895.44,2884.97,2887.61
1570109400,2885.38,2891.96,2855.94,2878.91
1570113000,2878.86,2901.25,2872.2,2894.21
1570116600,2894.14,2897.73,2887.65,2896.72
1570120200,2896.71,2903.89,2895.79,2901.31
1570123800,2901.32,2909.67,2900.85,2909.34
1570127400,2909.34,2909.47,2901.3,2903.25
1570131000,2903.28,2911.13,2898.85,2910.63
1570195800,2918.56,2934.38,2918.56,2927.26
1570199400,2927.18,2932.88,2921.89,2932.3
1570203000,2932.51,2939.04,2932.47,2936.95
1570206600,2936.94,2938.01,2935.4,2937.7
1570210200,2937.79,2942.92,2937.28,2942.54
1570213800,2942.54,2946.33,2942.37,2944.79
1570217400,2944.76,2953.74,2944.37,2952.01
1570455000,2944.23,2946.59,2935.68,2946.03
1570458600,2945.75,2953.22,2942.47,2951.08
1570462200,2951.08,2955.8,2950.58,2950.81
1570465800,2950.81,2952.98,2945.71,2948.41
1570469400,2948.44,2959.75,2948.32,2950.51
1570473000,2950.51,2950.51,2940.43,2947.4
1570476600,2947.52,2947.73,2938.26,2938.79
1570541400,2920.4,2920.4,2898.45,2901.55
1570545000,2901.63,2910.62,2898.4,2901.68
1570548600,2901.69,2908.54,2896.71,2907.59
1570552200,2907.61,2917.91,2905.6,2914.51
1570555800,2914.52,2917.65,2910.05,2912.93
1570559400,2912.93,2925.47,2905.35,2911.3
1570563000,2911.31,2913.76,2892.66,2893.06
1570627800,2911.1,2918.38,2908.35,2915.92
1570631400,2915.89,2916.82,2907.41,2910.86
1570635000,2910.86,2919.48,2910.72,2917.24
1570638600,2917.23,2924.48,2916.31,2917.88
1570642200,2917.89,2923.32,2917.77,2921.83
1570645800,2921.85,2927.67,2921.85,2926.81
1570649400,2926.86,2929.32,2917.45,2919.4
1570714200,2918.55,2938.88,2917.12,2936.39
1570717800,2936.74,2948.46,2935.47,2945.89
1570721400,2945.91,2947.45,2939.22,2939.28
1570725000,2939.27,2939.36,2934.62,2937.03
1570728600,2937.01,2942.47,2927.72,2935.14
1570732200,2935.14,2939.33,2932.5,2939.33
1570735800,2939.34,2941.22,2935.32,2938.13
1570800600,2963.07,2984.91,2963.07,2984.74
1570804200,2984.73,2990.13,2981.12,2989.59
1570807800,2989.63,2993.28,2978.69,2981.23
1570811400,2981.2,2987.59,2968.69,2982.31
1570815000,2982.29,2989.07,2980.51,2988.07
1570818600,2988.12,2990.63,2987.28,2988.7
1570822200,2988.71,2992.1,2968.41,2970.27
1571059800,2965.81,2972.32,2962.94,2965.82
1571063400,2965.82,2972.84,2965.82,2968.48
1571067000,2968.49,2972.11,2966.69,2967.39
1571070600,2967.42,2969.32,2966.61,2967.61
1571074200,2967.6,2971.49,2965.55,2970.22
1571077800,2970.22,2970.28,2966.89,2968.86
1571081400,2968.86,2968.97,2965.58,2966.15
1571146200,2973.61,2992.22,2973.61,2990.79
1571149800,2990.8,3002.19,2990.45,2999.54
1571153400,2999.26,3000.2,2995.43,2997.38
1571157000,2997.36,3000.81,2997.09,2998.46
1571160600,2998.48,3003.28,2998.31,3002.1
1571164200,3002.1,3002.3,2996.66,3000.25
1571167800,3000.21,3000.5,2995.35,2995.68
1571232600,2989.68,2993.28,2985.2,2993.15
1571236200,2993.15,2997.54,2991.97,2993.22
1571239800,2993.23,2996.57,2990.43,2991.1
1571243400,2991.11,2991.67,2985.97,2986.7
1571247000,2986.73,2989.67,2986.57,2988.97
1571250600,2989,2993.02,2987.42,2989.01
1571254200,2989.02,2991.19,2988.3,2989.69
1571319000,3000.77,3008.29,3000.77,3005.25
1571322600,3005.26,3005.31,2994.33,2999.56
1571326200,2999.56,2999.85,2991.79,2995.56
1571329800,2995.55,3000.2,2995.55,2998.57
1571333400,2998.56,3001.25,2996.43,2999.78
1571337000,2999.77,3002.66,2997.84,3000.72
1571340600,3000.7,3002.25,2996.79,2997.95
1571405400,2996.84,3000,2992.26,2993.64
