time,open,high,low,close
1735772400,2625.07,2625.675,2623.53,2623.805
1735774200,2623.78,2624.5,2621.775,2623.815
1735776000,2623.81,2626.545,2622.765,2626.445
1735777800,2626.425,2627.96,2625.39,2625.42
1735779600,2625.415,2633.125,2623.895,2632.705
1735781400,2632.675,2634.56,2631.69,2633.045
1735783200,2633.03,2636.59,2632.61,2635.7
1735785000,2635.725,2635.895,2632.365,2634.775
1735786800,2634.835,2635.475,2633.06,2633.43
1735788600,2633.41,2634.265,2632.315,2633.715
1735790400,2633.71,2633.755,2632.175,2632.525
1735792200,2632.495,2634.29,2631.18,2634.095
1735794000,2634.075,2635.41,2633.14,2635
1735795800,2634.985,2636.55,2634.06,2634.08
1735797600,2634.02,2634.49,2631.365,2634.28
1735799400,2634.26,2635.425,2633.405,2634.27
1735801200,2634.265,2636.075,2633.64,2634.455
1735803000,2634.435,2636.1,2633.065,2636.06
1735804800,2636.075,2637.075,2631.425,2633.4
1735806600,2633.405,2637.815,2631.145,2636.55
1735808400,2636.535,2640,2636.535,2637.545
1735810200,2637.565,2638.535,2636.085,2636.2
1735812000,2636.195,2646.38,2632.805,2644.91
1735813800,2644.815,2645.85,2640.56,2642.765
1735815600,2642.77,2644.685,2640.555,2641.865
1735817400,2641.93,2642.925,2640.35,2641.98
1735819200,2641.995,2643.28,2640.395,2642.805
1735821000,2642.8,2646.49,2642.185,2643.435
1735822800,2643.425,2643.44,2636.155,2641.025
1735824600,2641.03,2647.365,2637.06,2643.005
1735826400,2642.935,2649.14,2640.42,2646.475
1735828200,2646.41,2651.11,2646.355,2647.625
1735830000,2647.58,2649.77,2645.235,2648.88
1735831800,2648.87,2655.995,2648.45,2654.17
1735833600,2654.175,2658.055,2650.085,2656.815
1735835400,2656.82,2660.535,2654.92,2659.355
1735837200,2659.405,2660.605,2656.07,2656.385
1735839000,2656.4,2656.79,2652.595,2656.625
1735840800,2656.64,2658.91,2655.015,2655.03
1735842600,2655.05,2656.275,2653.87,2655.455
1735844400,2655.44,2656.12,2653.86,2655.61
1735846200,2655.555,2657.17,2654.36,2654.75
1735848000,2654.815,2660.565,2654.18,2660
1735849800,2659.94,2660.515,2658.805,2659.84
1735851600,2659.77,2660.25,2657.91,2658.23
1735853400,2658.215,2658.535,2656.61,2658.23
1735858800,2657.82,2659.06,2657.745,2658.88
1735860600,2658.915,2659.655,2657.86,2658.44
1735862400,2658.485,2661.22,2658.42,2659.81
1735864200,2659.83,2661.14,2658.71,2660.845
1735866000,2660.85,2662.645,2658.01,2658.87
1735867800,2658.88,2660.215,2656.76,2659.575
1735869600,2659.53,2664.135,2656.305,2659.45
1735871400,2659.46,2663.205,2659.06,2662.565
1735873200,2662.57,2665.405,2661.35,2663.675
1735875000,2663.645,2663.77,2662.125,2662.355
1735876800,2662.33,2664.41,2661.85,2664.11
1735878600,2664.095,2664.185,2661.91,2662.94
1735880400,2662.97,2662.995,2660.04,2660.615
1735882200,2660.61,2660.615,2655.955,2658.685
1735884000,2658.69,2660.185,2657.33,2657.38
1735885800,2657.425,2660.42,2656.785,2659.665
1735887600,2659.68,2659.68,2651.925,2652.875
1735889400,2652.885,2656.185,2652.62,2654.24
1735891200,2654.2,2655.83,2652.07,2652.71
1735893000,2652.705,2653.67,2649.95,2652.98
1735894800,2652.965,2656.02,2652.835,2654.015
1735896600,2654.09,2655.96,2653.01,2653.68
1735898400,2653.665,2657.515,2653.515,2656.24
1735900200,2656.23,2658.08,2653.16,2657.78
1735902000,2657.73,2659.345,2656.365,2656.975
1735903800,2656.98,2658.81,2656.515,2657.655
1735905600,2657.645,2658.445,2655.425,2655.75
1735907400,2655.62,2657.6,2654.875,2655.345
1735909200,2655.34,2656.385,2648.01,2649.585
1735911000,2649.62,2651.525,2643.57,2649.875
1735912800,2649.885,2650.325,2645.225,2649.31
1735914600,2649.295,2652.725,2646.205,2647.835
1735916400,2647.185,2648.35,2641.045,2642.51
1735918200,2642.49,2646.21,2642.115,2643.94
1735920000,2643.93,2647.325,2640.725,2641.375
1735921800,2641.32,2643.635,2639.14,2640.07
1735923600,2640.005,2642.705,2639.545,2641.77
1735925400,2641.8,2642.38,2639.185,2641.915
1735927200,2641.895,2642.325,2639.805,2641.315
1735929000,2641.305,2642.4,2641.055,2641.985
1735930800,2641.95,2643.04,2640.6,2641.35
1735932600,2641.4,2642.25,2639.175,2639.535
1735934400,2639.495,2640.215,2638.565,2639.315
1735936200,2639.315,2639.795,2637.04,2638.355
1735938000,2638.37,2638.7,2637.145,2637.7
1735939800,2637.695,2640.88,2636.705,2639.725
1736118000,2639.88,2642.545,2639.745,2641.835
1736119800,2641.845,2642.36,2640.48,2641.085
1736121600,2641.045,2641.805,2638.75,2639.52
1736123400,2639.465,2643.385,2639.03,2643.3
1736125200,2643.28,2647.49,2640.85,2645.6
1736127000,2645.575,2645.705,2641.345,2641.46
1736128800,2641.41,2644.485,2639.885,2643.48
1736130600,2643.475,2645.35,2642.985,2644.6
1736132400,2644.605,2645.38,2640.895,2642.23
1736134200,2642.29,2642.29,2639.285,2640.28
1736136000,2640.275,2640.85,2635.115,2637.97
1736137800,2637.955,2638.58,2634.4,2635.51
1736139600,2635.515,2636.275,2634.265,2634.295
1736141400,2634.33,2635.015,2631.66,2634
1736143200,2634.01,2635.38,2630.86,2631.495
1736145000,2631.47,2632.645,2630.37,2631.57
1736146800,2631.545,2633.74,2630.215,2631.1
1736148600,2631.14,2631.285,2625.26,2626.905
1736150400,2626.94,2630.115,2625.855,2629.84
1736152200,2629.85,2632.635,2627.38,2631.585
1736154000,2631.585,2635.83,2631.265,2633.375
1736155800,2633.375,2634.58,2631.715,2632.805
1736157600,2632.815,2633.565,2631.285,2632.72
1736159400,2632.61,2635.085,2631.06,2633.845
1736161200,2633.84,2645.235,2632.645,2644.92
1736163000,2644.935,2649.52,2643.59,2645.68
1736164800,2645.695,2647.085,2642.405,2642.495
1736166600,2642.49,2648.05,2642.02,2645.535
1736168400,2645.505,2648.955,2641.935,2642.425
1736170200,2642.405,2642.64,2621.775,2624.38
1736172000,2624.33,2630.1,2614.635,2625.75
1736173800,2625.735,2635.085,2622.745,2631.44
1736175600,2631.48,2639.695,2629.49,2639.125
1736177400,2639.155,2639.73,2632.22,2634.33
1736179200,2634.345,2638.92,2632.575,2638.525
1736181000,2638.56,2641.305,2638.26,2640.815
1736182800,2640.83,2641.1,2636.85,2637.415
1736184600,2637.42,2637.52,2634.295,2636.73
1736186400,2636.755,2638.69,2633.855,2636.335
1736188200,2636.33,2637.095,2634.63,2634.645
1736190000,2634.62,2635.035,2632.99,2634.525
1736191800,2634.48,2635.605,2633.67,2634.44
1736193600,2634.455,2635.535,2633.235,2634.2
1736195400,2634.165,2634.87,2633.335,2634.625
1736197200,2634.615,2637.115,2634.615,2636.815
1736199000,2636.775,2636.98,2635.625,2636.105
1736204400,2635.965,2636.235,2634.91,2634.985
1736206200,2634.96,2635.235,2633.62,2634.68
1736208000,2634.7,2635.275,2633.02,2633.13
1736209800,2633.145,2635.2,2633,2635.1
1736211600,2635.075,2639.35,2634.85,2637.61
1736213400,2637.605,2641.23,2636.48,2639.045
1736215200,2639.035,2640.19,2637.07,2638.205
1736217000,2638.235,2639.84,2637.105,2638.645
1736218800,2638.655,2639.53,2637.64,2638.895
1736220600,2638.89,2640.295,2638.39,2639.65
1736222400,2639.645,2639.88,2637.38,2638.035
1736224200,2638.04,2639.84,2637.98,2638.325
1736226000,2638.3,2644.355,2637.175,2643.295
1736227800,2643.335,2645.785,2642.805,2644.54
1736229600,2644.485,2646.77,2643.33,2645.505
1736231400,2645.43,2646.09,2639.955,2640.3
1736233200,2640.265,2642.26,2639.625,2640.845
1736235000,2640.805,2641.45,2638.14,2640.65
1736236800,2640.615,2644.77,2640.145,2644.085
1736238600,2644.075,2644.845,2640.59,2642.705
1736240400,2642.72,2644.21,2640.22,2644.125
1736242200,2644.045,2644.045,2640.625,2641.495
1736244000,2641.48,2644.04,2641.395,2642.73
1736245800,2642.73,2644.78,2642.73,2643.97
1736247600,2643.98,2647.075,2642.035,2645.595
1736249400,2645.59,2648.775,2644.67,2648.495
1736251200,2648.545,2651.385,2647.47,2648.21
1736253000,2648.22,2652.785,2647.725,2651.745
1736254800,2651.735,2661.138,2650.03,2660.64
1736256600,2660.59,2664.33,2657.13,2662.46
1736258400,2662.465,2662.89,2655.845,2660.375
1736260200,2660.405,2663.075,2657.54,2658.41
1736262000,2657.275,2657.275,2642.05,2651.36
1736263800,2651.35,2652.19,2644.915,2647.78
1736265600,2647.775,2653.795,2646.47,2650.67
1736267400,2650.655,2655.72,2648.87,2651.865
1736269200,2651.88,2655.565,2651.85,2654.93
1736271000,2654.945,2656.135,2650.385,2652.65
1736272800,2652.625,2652.73,2649.705,2650.945
1736274600,2650.935,2650.99,2647.39,2649.235
1736276400,2649.24,2649.965,2647.08,2647.63
1736278200,2647.68,2650.485,2647.45,2649.42
1736280000,2649.41,2650.065,2647.58,2648.335
1736281800,2648.355,2651.525,2647.23,2650.505
1736283600,2650.535,2650.535,2649.7,2649.96
1736285400,2650.02,2650.295,2647.835,2648.625
1736290800,2648.655,2650.045,2648.355,2648.805
1736292600,2648.8,2650.31,2648.76,2649.825
1736294400,2649.75,2651.31,2648.735,2650.985
1736296200,2650.935,2651.57,2650.075,2650.65
1736298000,2650.645,2650.965,2647.725,2648.275
1736299800,2648.3,2649.795,2647.21,2648.865
1736301600,2648.86,2648.875,2647.16,2647.505
1736303400,2647.48,2650.385,2646,2648.915
1736305200,2648.845,2648.875,2646.72,2646.97
1736307000,2646.955,2647.855,2645.7,2646.875
1736308800,2646.86,2648.79,2646.72,2647.675
1736310600,2647.705,2647.81,2645.37,2647.095
1736312400,2647.1,2650.02,2646.765,2649.16
1736314200,2649.17,2650.77,2648.975,2650.055
1736316000,2650.025,2652.715,2649.01,2651.82
1736317800,2651.83,2653.145,2650.635,2652.265
1736319600,2652.275,2654.515,2651.915,2652.96
1736321400,2652.965,2653.725,2651.67,2652.69
1736323200,2652.745,2653.03,2649.64,2650.59
1736325000,2650.595,2653.835,2650.13,2652.04
1736326800,2652.055,2655.015,2651.855,2653.715
1736328600,2653.69,2654.96,2652.455,2653.605
1736330400,2653.625,2654.57,2652.71,2654.54
1736332200,2654.555,2655.24,2653.17,2653.175
1736334000,2653.185,2653.185,2648.785,2649.055
1736335800,2649.05,2651.36,2647.68,2650.89
1736337600,2650.87,2651.255,2645.895,2647.725
1736339400,2647.75,2652.505,2647.195,2652.115
1736341200,2652.12,2659.45,2651.68,2655.27
1736343000,2655.305,2660.37,2652.55,2660.225
1736344800,2660.23,2664.545,2660.045,2662.6
1736346600,2662.59,2667.675,2660.7,2661.545
1736348400,2661.465,2666.16,2659.415,2664.315
1736350200,2664.29,2667.86,2663.85,2665.965
1736352000,2665.96,2667.35,2662.705,2666.445
1736353800,2666.48,2670.15,2664.595,2669.665
1736355600,2669.7,2669.87,2662.645,2662.92
1736357400,2662.91,2662.91,2649.495,2655.685
1736359200,2655.69,2659.225,2654.205,2656.195
1736361000,2656.195,2658.215,2651.69,2653.365
1736362800,2653.37,2660.66,2652.635,2660.235
1736364600,2660.09,2660.09,2656.37,2658.42
1736366400,2658.43,2660.66,2658.425,2659.89
1736368200,2659.875,2664.115,2659.11,2663.54
1736370000,2663.53,2664.105,2662.14,2663.535
1736371800,2663.54,2663.63,2661.235,2661.655
1736377200,2662.24,2662.77,2662.185,2662.39
1736379000,2662.365,2663.3,2662.185,2662.65
1736380800,2662.66,2662.87,2659.635,2660.075
1736382600,2660.205,2661.255,2659.595,2660.01
1736384400,2660.005,2661.52,2657.615,2657.805
1736386200,2657.845,2661.23,2657.365,2658.57
1736388000,2658.56,2660.2,2656.465,2657.05
1736389800,2656.95,2658.92,2656.43,2658.815
1736391600,2658.82,2661.36,2658.605,2660.12
1736393400,2660.115,2662.225,2659.31,2659.465
1736395200,2659.435,2659.805,2656.95,2656.97
1736397000,2656.965,2659.34,2655.635,2659.12
1736398800,2659.105,2661.07,2659.005,2659.2
1736400600,2659.115,2660.025,2657.7,2658.435
1736402400,2658.44,2661.09,2658.42,2660.965
1736404200,2660.97,2666.98,2660.49,2666.83
1736406000,2666.845,2666.845,2664.885,2665.41
